,user_id,item_id,item_name,playtime_forever
500,76561198088886304,98400,Hard Reset,0.0
501,maxpaynepillkiller,204180,Waveform,220.0
502,AlexNoClutch,108800,Crysis 2 Maximum Edition,36.0
503,Alexwai04,207730,Arena Wars 2,0.0
504,76561198056092813,204100,Max Payne 3,140.0
505,76561198095481910,207080,Indie Game: The Movie,281.0
506,76561198060059014,209790,Splice,0.0
507,76561198089024454,213330,LEGO Batman 2,0.0
508,76561198034129825,211120,The Political Machine,4.0
509,76561197994664479,212010,Galaxy on Fire 2™ Full HD,0.0
510,76561198164545985,214360,Tower Wars,99.0
511,tninjat,234740,Tower Wars Editor,0.0
512,76561198068935240,201790,Orcs Must Die! 2,406.0
513,76561198091368975,35140,Batman: Arkham Asylum GOTY Edition,727.0
514,76561198036955150,113200,The Binding of Isaac,121.0
515,76561198018840908,204300,Awesomenauts,499.0
516,AlkalineDeath,108700,Death Rally,10.0
517,76561198075935236,204220,Snapshot,0.0
518,Vigilante8,202170,Sleeping Dogs™,1195.0
519,Jupeter117,49520,Borderlands 2,266.0
520,gsgg,33600,Broken Sword 2 - the Smoking Mirror: Remastered,0.0
521,76561198075258452,214790,The Basement Collection,0.0
522,Jesusunholy,72000,Closure,63.0
523,mintifreshbadger,215510,Rocketbirds: Hardboiled Chicken,0.0
524,HenryCT,200510,XCOM: Enemy Unknown,192.0
525,AlpacaRevolution,218640,Lucius,122.0
526,76561197996305896,209540,Strike Suit Zero,58.0
527,AlphaBryn444,212680,FTL: Faster Than Light,748.0
528,76561198071952798,214560,Mark of the Ninja,268.0
529,76561198009001563,206440,To the Moon,61.0
530,76561198016753953,220780,Thomas Was Alone,0.0
531,smegmyfoodle,204360,Castle Crashers,114.0
532,76561198141882120,221260,Little Inferno,0.0
533,altas2011,215790,Dream Pinball 3D,0.0
534,silentbroadcaster,200710,Torchlight II,106.0
535,76561198057869849,219910,Edna & Harvey: Harvey's New Eyes,103.0
536,76561198058836921,220860,McPixel,219.0
537,lol_ursuchanoob,65740,Carrier Command: Gaea Mission,0.0
538,rhysf,4700,Medieval II: Total War,100.0
539,76561198098156489,10500,Empire: Total War,55.0
540,AMLN,34030,Napoleon: Total War,60.0
541,76561198040021446,34330,Total War: SHOGUN 2,178.0
542,ShadowBall4011,211160,Viking: Battle for Asgard,1.0
543,76561198035890730,217060,Total War Battles: SHOGUN,0.0
544,AMV72,43100,World of Zoo,0.0
545,76561198069170979,219150,Hotline Miami,218.0
546,76561198085956238,205100,Dishonored,696.0
547,76561198132540690,217790,Dogfight 1942,0.0
548,711armageddoncarmageddon,218680,Scribblenauts Unlimited,195.0
549,76561198058301224,223220,Giana Sisters: Twisted Dreams,105.0
550,76561198055326484,4920,Natural Selection 2,103.0
551,76561198034868596,33670,Disciples III: Renaissance,0.0
552,AncientBlade,218740,Pid ,0.0
553,Andraison,219950,NiGHTS into Dreams...,0.0
554,76561198048401235,38600,Faerie Solitaire,194.0
555,76561198055790408,224900,Iron Sky Invasion,0.0
556,76561198050465176,223470,POSTAL 2,114.0
557,76561198026258913,220240,Far Cry® 3,1643.0
558,76561198069560699,223630,AirBuccaneers,88.0
559,76561198099625419,203140,Hitman: Absolution,227.0
560,someone6245,205930,Hitman: Sniper Challenge,0.0
561,76561198084032274,4560,Company of Heroes,26.0
562,76561198030772859,9340,Company of Heroes: Opposing Fronts,0.0
563,Angrovar,20540,Company of Heroes: Tales of Valor,0.0
564,AngryAinsley,43110,Metro 2033,0.0
565,76561198069005048,50620,Darksiders,0.0
566,-AnimeIsMyThing-,55110,Red Faction: Armageddon,0.0
567,uradumbtit,228200,Company of Heroes (New Steam Version),0.0
568,76561198037038784,17460,Mass Effect,299.0
569,IKillNoobsFirst,209190,Stealth Bastard Deluxe,124.0
570,76561198037888300,226120,Weird Worlds: Return to Infinite Space,0.0
571,operationblueberry,221640,Super Hexagon,21.0
572,1234865654,34870,Sniper Ghost Warrior 2,0.0
573,76561198040925596,224420,Afterfall InSanity Extended Edition,126.0
574,antacy,105000,A New Beginning - Final Cut,0.0
575,76561197992148038,221300,Monopoly,70.0
576,76561198084123358,209950,Triple Town,239.0
577,76561198034942509,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",256.0
578,76561198032377745,71230,Crazy Taxi,14.0
579,capitaomurilao,71240,SEGA Bass Fishing,0.0
580,Apachehavoc,71250,Sonic Adventure DX,0.0
581,ApexNZ,71260,Space Channel 5: Part 2,0.0
582,76561198039441595,222980,Dead Pixels,0.0
583,76561198036687918,200900,Cave Story+,0.0
584,Apollopepsi,35720,Trine 2,100.0
585,benjamin27,209270,Hero Academy,15.0
586,AppoGetsSuperAdmin,224700,The Game of Life,20.0
587,ARRIVE,227300,Euro Truck Simulator 2,551.0
588,76561198071475367,204080,The Showdown Effect,152.0
589,r3ap3r78,219890,Antichamber,80.0
590,Aquilares,223850,3DMark,26.0
591,76561198049916759,286080,Thinking with Time Machine,68.0
592,76561198065064829,224580,Arma 2: DayZ Mod,0.0
593,XABLAUziitu,225260,Brütal Legend,436.0
594,76561198012909706,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,185.0
595,aarcanicuss,217920,Alien Rage - Unlimited,0.0
596,dragonchief,227260,DisplayFusion,28.0
597,76561198040530605,203160,Tomb Raider,1142.0
598,76561198060989765,232950,Bridge Project,0.0
599,76561197974500703,230150,Incredipede,0.0
600,76561198047185525,225420,Cities in Motion 2,84.0
601,mestuajix2,234490,Rush Bros,157.0
602,76561198067188826,227080,Papo & Yo,0.0
603,ArcticTek,233740,Organ Trail: Director's Cut,169.0
604,76561197974465310,233450,Prison Architect,679.0
605,sweep6060,235360,Prime World: Defenders,142.0
606,76561198090279813,234900,Anodyne,160.0
607,bilyitu,233720,Surgeon Simulator,137.0
608,76561198021244661,234710,Poker Night 2,450.0
609,76561198088538797,220900,Jack Lumber,47.0
610,76561198089844789,210770,Sanctum 2,121.0
611,76561198072861800,113020,Monaco,116.0
612,deployablearchnagel,22300,Fallout 3,0.0
613,rotflmaoman,235250,Super Sanctum TD,63.0
614,76561198088670023,219740,Don't Starve,75.0
615,76561198081028176,322330,Don't Starve Together,420.0
616,76561198093106303,224760,FEZ,0.0
617,ArmouredForBattle,234650,Shadowrun Returns,224.0
618,armouredmarshmallow,204450,Call of Juarez Gunslinger,369.0
619,darrenfordfalcon,236730,Anomaly 2,53.0
620,76561198020928326,233270,Far Cry® 3 Blood Dragon,75.0
621,76561198045570160,215690,Zeno Clash 2,102.0
622,arockstar28,222730,Reus,78.0
623,Array71,57640,Broken Sword 1 - Shadow of the Templars: Director's Cut,0.0
624,alexms69,236090,Dust: An Elysian Tail,73.0
625,76561198039874575,18490,The Whispered World,0.0
626,arronlim13,268540,The Whispered World Special Edition,96.0
627,76561198042389215,231160,The Swapper,59.0
628,76561198006534186,231740,Knights of Pen and Paper +1,82.0
629,artej96,41800,Gratuitous Space Battles,135.0
630,ARTHERDUNGER10,242760,The Forest,118.0
631,Mackus1011,242800,Day One: Garry's Incident,55.0
632,76561198041877981,242920,Banished,20.0
633,ARZARNAR,243120,Betrayer,109.0
634,76561198089950447,228960,Skulls of the Shogun,229.0
635,sontersaurus,242110,Joe Danger 2: The Movie,83.0
636,darkmassieh,238050,The Apogee Throwback Pack,0.0
637,Boomblasty,95000,Super Splatters,180.0
638,asianturtlefrenzy,201420,Toki Tori 2+,65.0
639,Edmund28,237530,Toki Tori 2+ Level Editor,0.0
640,blowjobsfurdayzandgayz,33910,Arma 2,0.0
641,76561198082992295,244770,StarMade,15.0
642,LaLocaDeLosDulces,244850,Space Engineers,218.0
643,76561198096064761,244890,Velocity®Ultra,219.0
644,76561198064352761,9480,Saints Row 2,30.0
645,assassin_warman,40390,Risen 2 - Dark Waters,178.0
646,76561198019431054,225640,Sacred 2 Gold,0.0
647,Astrelt,91310,Dead Island,179.0
648,bakhtiar93tiarstudio,246420,Kingdom Rush,110.0
649,bobjimmy007,40300,Risen,140.0
650,76561198091740831,207930,Sacred Citadel,0.0
651,76561198095380303,234390,Teleglitch: Die More Edition,55.0
652,AtomicWoodchuck,246680,Secrets of Rætikon,0.0
653,76561198050251204,246900,Viscera Cleanup Detail,272.0
654,76561198052003136,255520,Viscera Cleanup Detail: Shadow Warrior,0.0
655,omgihaveawebpage,265210,Viscera Cleanup Detail: Santa's Rampage,0.0
656,Swish0009,247020,"Cook, Serve, Delicious!",90.0
657,76561198030943851,214770,Guacamelee! Gold Edition,101.0
658,Aurora99,241620,Inquisitor,216.0
659,76561198053071988,225080,Brothers - A Tale of Two Sons,0.0
660,minionking,244070,Sid Meier's Ace Patrol,106.0
661,76561198083375450,239030,"Papers, Please",349.0
662,scroopy22,243780,PixelJunk™ Monsters Ultimate,288.0
663,76561198078730600,244590,Epigenesis,75.0
664,76561198076984454,248370,Bridge It (plus),0.0
665,76561198091054851,248470,Doorways: Prelude,157.0
666,iDestrix,248490,1953 - KGB Unleashed,0.0
667,auzmoz,248710,Iesabel,0.0
668,auzzie_96,248820,Risk of Rain,235.0
669,76561198009353440,218620,PAYDAY 2,139.0
670,76561198082020576,206420,Saints Row IV,1943.0
671,fatrangacuntnolifevirgin,47790,Medal of Honor(TM) Single Player,0.0
672,helvisavillon,47830,Medal of Honor(TM) Multiplayer,0.0
673,76561198080015704,209000,Batman™: Arkham Origins,1412.0
674,76561198040602004,239820,Game Dev Tycoon,117.0
675,76561198082959786,250260,Jazzpunk,212.0
676,76561198064150679,250320,The Wolf Among Us,766.0
677,76561198110293299,250460,Bridge Constructor,0.0
678,cam5699,250580,Paranautical Activity: Deluxe Atonement Edition,75.0
679,de_triggered,214550,Eets Munchies,81.0
680,76561198071748311,111900,Guardians of Middle-earth,47.0
681,76561198045888087,251530,Anomaly Korea,61.0
682,azzydazzy,251610,Barbie™ Dreamhouse Party™,84.0
683,76561198048900256,252010,Oniken,359.0
684,76561198000392178,252170,Anomaly Warzone Earth Mobile Campaign,213.0
685,Azrafael,252310,Syder Arcade,117.0
686,-Azsael-,252370,The Shivah,62.0
687,76561198076301023,252490,Rust,219.0
688,arewefaded,252570,Depths of Fear :: Knossos,133.0
689,wolfhunter,252830,Claire,197.0
690,76561198065247809,252910,Skyscraper Simulator,0.0
691,76561198046512409,253130,Rescue: Everyday Heroes,0.0
692,76561198086081043,253410,Ravensword: Shadowlands,0.0
693,hoarbiscuit,253630,Steam Marines,322.0
694,bohgeraltofrivia,253650,Sparkle 2 Evo,183.0
695,TeH-B-Rad,253880,Earth 2150 Trilogy,0.0
696,BAW_Killer,259280,Earth 2150: The Moon Project,0.0
697,moriceplease,259300,Earth 2150: Lost Souls,0.0
698,gamerdude7892,3370,BookWorm Deluxe,0.0
699,76561197970168558,3390,Feeding Frenzy 2: Shipwreck Showdown Deluxe,0.0
700,Arsenal_,3480,Peggle Deluxe,0.0
701,timothyshen,3600,Escape Rosecliff Island,0.0
702,76561198227794828,78000,Bejeweled 3,0.0
703,2ez4medick,3540,Peggle Nights,0.0
704,76561198118595651,3590,Plants vs. Zombies: Game of the Year,21.0
705,BBBirb,3620,Zuma's Revenge,0.0
706,AgentXiri,255320,Edna & Harvey: The Breakout,197.0
707,76561198018950738,241540,State of Decay,645.0
708,76561197998761331,224860,Arma Tactics,75.0
709,hamfritta,58520,Blood Bowl: Legendary Edition,0.0
710,76561198064579722,204560,Confrontation,0.0
711,76561198096750939,208730,Game of Thrones ,0.0
712,potatoskins,209730,RAW - Realms of Ancient War,0.0
713,crispymemesmantheyremyfavourite,219780,Divinity II: Developer's Cut,0.0
714,76561198044593618,231140,Cities XL Platinum,2.0
715,76561198074409406,58610,Wargame: European Escalation,0.0
716,76561198051433041,205650,The Testament of Sherlock Holmes,85.0
717,76561198156282807,255870,PixelJunk™ Shooter,198.0
718,76561198049617612,29900,Dark Sector,0.0
719,H-Alo,91100,SkyDrift,0.0
720,76561198042365104,207040,Sine Mora,0.0
721,76561198075444114,217690,Anna - Extended Edition,58.0
722,420Blz,57690,Tropico 4,1943.0
723,76561198076548816,57740,Jagged Alliance - Back in Action,135.0
724,76561198026741163,245620,Tropico 5,151.0
725,76561198075039895,247120,Portal 2 Sixense Perceptual Pack,0.0
726,chillrend,242050,Assassin's Creed IV Black Flag,2137.0
727,76561198218877443,239160,Thief,289.0
728,76561198070149038,233130,Shadow Warrior,116.0
729,76561197994407780,213670,South Park™: The Stick of Truth™,0.0
730,76561198035548591,9350,Supreme Commander,0.0
731,76561198068765460,9420,Supreme Commander: Forged Alliance,0.0
732,BarretaJrs,39650,The Guild II,11.0
733,Gborges,39690,ArcaniA,0.0
734,lukeyturley,50650,Darksiders II,0.0
735,SergeantBash111,65530,SpellForce 2 - Faith in Destiny,0.0
736,76561197980751730,214870,Painkiller Hell & Damnation,135.0
737,76561198071872532,257690,J.U.L.I.A.: Among the Stars,423.0
738,PolygonCloud,257830,Violett,179.0
739,ZUERA12,209390,Dungeonbowl Knockout Edition,278.0
740,76561198083661294,231720,Bad Hotel,108.0
741,76561198043660058,233210,Air Conflicts: Vietnam,0.0
742,76561198095142204,235800,Audiosurf 2,73.0
743,BOB_200,45500,Clickr,88.0
744,76561198070735033,258880,Professional Farmer 2014,0.0
745,76561198018560501,258890,Type:Rider,142.0
746,76561198069458790,258950,Montague's Mount,75.0
747,76561198010642927,238010,Deus Ex: Human Revolution - Director's Cut,2963.0
748,76561198051148175,259390,Ballpoint Universe: Infinite,126.0
749,76561198047208452,259530,Savant - Ascent,0.0
750,bcott,259570,Eden Star :: Destroy - Build - Protect,0.0
751,rangi92,259620,3079 -- Block Action RPG,95.0
752,generalale,259780,Nimble Quest,278.0
753,76561198027831921,212480,Sonic & All-Stars Racing Transformed,107.0
754,76561197992830435,259870,OMG Zombies!,248.0
755,brendoboy,259890,Agricultural Simulator: Historical Farming,7.0
756,76561198071234254,221910,The Stanley Parable,229.0
757,76561198165870150,244090,Sid Meier's Ace Patrol: Pacific Skies,102.0
758,76561198083049918,261030,The Walking Dead: Season Two,50.0
759,76561198072652548,207750,Symphony,0.0
760,76561197988934555,3020,Call of Juarez,94.0
761,Infixation,252150,Grimm,124.0
762,76561198071162228,262260,Jets'n'Guns Gold,59.0
763,brodo764,221380,Age of Empires II: HD Edition,182.0
764,76561198047304525,262830,Crimsonland,545.0
765,76561198068855162,263080,Pixel Boy and the Ever Expanding Dungeon,214.0
766,76561197998217937,263280,Spintires,446.0
767,76561197994969639,367690,Spintires Editor,0.0
768,76561198200015694,263360,3089 -- Futuristic Action RPG,74.0
769,76561198064016444,263520,Enola,322.0
770,minecraft123,263700,Muffin Knight,0.0
771,76561197960694096,263980,Out There Somewhere,224.0
772,JuanManSnipez,264140,Pixel Piracy,277.0
773,Ben_Andy,264280,99 Levels To Hell,173.0
774,Bennysaputra,264300,Guns'N'Zombies,77.0
775,76561198067021476,260750,Neighbours from Hell,0.0
776,76561198190487725,260770,Neighbours from Hell 2,0.0
777,76561198045071942,264730,Deadly 30,73.0
778,76561198027081791,70210,Governor of Poker 2: Premium Edition,0.0
779,Bhappiikhat,265870,Alpha Kimori™ Episode One ,234.0
780,76561198027046431,265930,Goat Simulator,95.0
781,76561198087471896,266010,LYNE,141.0
782,76561198082863312,266330,Ethan: Meteor Hunter,96.0
783,76561198063323473,266390,Farm for your Life,14.0
784,Ahahahahahahahahahahahahahahaha,266840,Age of Mythology: Extended Edition,326.0
785,BITCHPLESE,266940,Alex Hunter - Lord of the Mind,35.0
786,Too_1337,267060,Gravity Badgers,214.0
787,76561198069143001,267600,Airport Simulator 2014,3.0
788,76561198074755143,267610,Woodcutter Simulator 2013,0.0
789,limabeansaregross,267960,Hyper Fighters,0.0
790,ChunkyAsCharged,268650,From The Depths,0.0
791,76561198075175410,268830,Doctor Who: The Adventure Games,114.0
792,76561198045214274,268850,EVGA Precision XOC,177.0
793,kinglemon1222,269270,Love,178.0
794,76561198050404009,270190,1Heart,115.0
795,76561198030636321,270330,Ku: Shroud of the Morrigan,244.0
796,76561198007342405,270550,Yet Another Zombie Defense,219.0
797,IJustWantedToTalk,550,Left 4 Dead 2,83.0
798,76561198081885254,223530,Left 4 Dead 2 Beta,0.0
799,76561198034643189,7670,BioShock,0.0
800,LlamasInNigjamas,8850,BioShock 2,0.0
801,mavros88,8870,BioShock Infinite,111.0
802,76561198048370750,409710,BioShock Remastered,166.0
803,76561198035363871,409720,BioShock 2 Remastered,0.0
804,76561198080148967,267670,Realms of Arkania 1 - Blade of Destiny Classic,66.0
805,Hummingsenpai,270750,Realms of Arkania 2 - Star Trail Classic,57.0
806,bioturdz,270760,Realms of Arkania 3 - Shadows over Riva Classic,58.0
807,76561198018845815,96200,Steel Storm: Burning Retribution,306.0
808,CHAAANG,237950,UFO: Afterlight,0.0
809,76561198056980314,65780,Arma: Gold Edition,0.0
810,76561198077586769,260210,Assassin's Creed Liberation,133.0
811,76561198043296029,272990,GAUGE,0.0
812,76561198048737111,273760,Towtruck Simulator 2015,0.0
813,bitmat,273940,Warehouse and Logistics Simulator,0.0
814,76561198030806320,208670,Blades of Time,0.0
815,76561198028483487,224480,Octodad: Dadliest Catch,180.0
816,Ghoster09,11450,Overlord,0.0
817,76561198081496844,12710,Overlord: Raising Hell,0.0
818,180577,12770,Rise of the Argonauts,0.0
819,BlackHeart,44340,Operation Flashpoint: Red River,0.0
820,76561198105387448,12810,Overlord II,0.0
821,76561198078725425,44320,DiRT 3,0.0
822,Barridos,201700,DiRT Showdown,0.0
823,76561198053775195,321040,DiRT 3 Complete Edition,75.0
824,Blackhawk611,222880,Insurgency,55.0
825,MRSALM0N,274560,Revolution Ace,163.0
826,76561198090119638,275080,Post Master ,55.0
827,76561198039778856,275490,Canyon Capers,141.0
828,76561198035782795,225840,Sven Co-op,0.0
829,76561198077278011,277430,Halo: Spartan Assault,72.0
830,76561197988863895,277500,Farming World,136.0
831,76561198077116471,277590,Assassin's Creed Freedom Cry,0.0
832,76561198007478325,34800,Chronicles of Mystery: The Scorpio Ritual,0.0
833,76561197988976770,10270,Disciples III: Reincarnation,0.0
834,76561198042728201,222900,Dead Island: Epidemic,0.0
835,76561198171166530,279140,Making History: The Great War,321.0
836,hbk1462,281410,Ubersoldier II,0.0
837,76561198088724903,281690,The Legend of Korra™,37.0
838,BurntBlizzardZ,246620,Plague Inc: Evolved,224.0
839,blocks477,282100,Fearless Fantasy,382.0
840,76561198044500343,282140,SOMA,345.0
841,76561198057521157,282440,Quake Live,0.0
842,76561198053766465,282800,100% Orange Juice,233.0
843,76561198083368833,283040,Paper Dungeons,319.0
844,76561198057389499,283180,The Samaritan Paradox,140.0
845,FHK,283390,Incoming Forces,267.0
846,76561198082282442,283880,Heroine's Quest: The Herald of Ragnarok,0.0
847,Blue333,283960,Pajama Sam in No Need to Hide When It's Dark Outside,321.0
848,76561198030735076,286320,Oknytt,258.0
849,Bluegills,286500,"House of 1,000 Doors - Family Secrets",199.0
850,76561197970931849,286540,Nearwood - Collector's Edition,0.0
851,BlueWombat5242,231430,Company of Heroes 2,105.0
852,76561198066253111,258180,Deus Ex: The Fall,193.0
853,rrbr,287840,TY the Tasmanian Tiger 4,234.0
854,13lazer,288160,The Room,213.0
855,76561198070259755,289650,Assassin's Creed Unity,1974.0
856,76561198044344399,233290,MURDERED: SOUL SUSPECT™,516.0
857,76561197999613236,289760,ROCKETSROCKETSROCKETS,456.0
858,RespekPlox,291170,Royal Defense,135.0
859,76561198062288797,291270,Vitrum,209.0
860,76561197989449545,292410,Street Racing Syndicate,55.0
861,bobseagull,115210,American Conquest,0.0
862,bobsterman,4880,Cossacks: European Wars,0.0
863,76561198068305940,115200,Cossacks II: Napoleonic Wars,0.0
864,bokkkbokkk,294020,Merchants of Kaidan,381.0
865,bokkkbokkk,294230,Millie,179.0
866,Bonesdontrattlethem,201810,Wolfenstein: The New Order,0.0
867,76561198062403736,294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,8.0
868,76561198073642113,294670,Putt-Putt Travels Through Time,7.0
869,76561198055648263,3050,Xpand Rally Xtreme,0.0
870,boogs17,200370,A Game of Dwarves,0.0
871,76561198086083118,296470,Mount Your Friends,113.0
872,76561198211433640,296630,Kraven Manor,0.0
873,76561198047032085,35450,Rising Storm/Red Orchestra 2 Multiplayer,129.0
874,ilyjoepoe,236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,0.0
875,Mantrouminati,238460,BattleBlock Theater,323.0
876,Gameguilder,299580,Abducted,0.0
877,76561198064747645,300550,Shadowrun: Dragonfall - Director's Cut,252.0
878,SamoanTurtle,1500,Darwinia,0.0
879,Booyahoo,1510,Uplink,0.0
880,hididdlyhoe,1520,DEFCON,0.0
881,76561198049456280,1530,Multiwinia,0.0
882,knuckleface,300820,Toy Story 3,0.0
883,76561198027225504,301190,Frederic: Resurrection of Music,255.0
