,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis,genres_encoded
27807,Indie,Indie Game: The Movie,9.99,207080,BlinkWorks Media,76561198095481910,281.0,True,2,249
27837,"Action, Adventure, Indie, RPG, Strategy",Krater,14.99,42170,Fatshark,mistarhnoob,136.0,True,1,40
27843,"Action, Adventure",LEGO® Batman 2 DC Super Heroes™,19.99,213330,TT Games,76561198092261968,18.0,True,0,1
27871,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",Vindictus,0,212160,Nexon,76561198088063575,18.0,True,2,24
28056,"Adventure, Indie",The Dark Eye: Chains of Satinav,19.99,203830,Daedalic Entertainment,1591240764,142.0,True,2,171
28057,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",Dungeons & Dragons Online®,Play for Free!,206480,"Standing Stone Games, LLC",FPS-Mike,1.0,True,2,24
28091,Action,Tom Clancy's Ghost Recon: Future Soldier™,19.99,212630,"Ubisoft Paris,Red Storm Entertainment",dankememesforsweatyteens,498.0,True,1,0
28123,"Casual, Strategy",Quantum Conundrum,8.99,200010,Airtight Games,jor8,35.0,True,2,220
28151,"Action, Free to Play",Tribes: Ascend,0,17080,Hi-Rez Studios,Smithy2700,6.0,True,2,74
28601,"Action, Indie, Casual",Foreign Legion: Multi Massacre,6.99,205550,Sakari Indie &amp; GriN,shinomegami,367.0,False,2,103
28604,"Action, Indie, Strategy",A Virus Named TOM,9.99,207650,Misfits Attic,Ricardio556,116.0,True,2,126
28632,Action,eXceed 3rd - Jade Penetrate Black Package,5.99,207400,Tennen-sozai,Klaathus,123.0,True,2,0
28636,"Indie, Strategy",Hero Academy,4.99,209270,Robot Entertainment,benjamin27,15.0,True,2,270
28664,"Action, Indie, Simulation, Strategy",Galaxy on Fire 2™ Full HD,7.99,212010,Fishlabs Entertainment GmbH,76561198043766755,103.0,False,0,123
28667,Action,Counter-Strike: Global Offensive,14.99,730,Valve,76561198027947401,23532.0,True,2,0
32861,RPG,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,9.99,208580,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)",76561198047999321,3009.0,True,2,273
32963,Indie,Closure,9.99,72000,Eyebrow Interactive,Jesusunholy,63.0,True,2,249
32972,"Action, Adventure",Batman: Arkham City - Game of the Year Edition,19.99,200260,"Rocksteady Studios,Feral Interactive (Mac)",76561198074200011,100.0,True,1,1
33182,"Adventure, Indie, RPG",To the Moon,9.99,206440,Freebird Games,76561198009001563,61.0,True,2,175
33248,"Action, Indie",Intrusion 2,9.99,214970,Aleksey Abramenko,AlGoreWasRight,50.0,True,2,102
33278,"Action, Indie, Casual",Critter Crunch,6.99,61730,Capybara Games,Nivean,411.0,True,2,103
33281,Action,Jet Set Radio,7.99,205950,Blit Software,76561198088531301,21.0,True,1,0
33365,Adventure,The Testament of Sherlock Holmes,19.99,205650,Frogwares,76561198051433041,85.0,True,2,144
33369,"Action, Strategy",Carrier Command: Gaea Mission,32.99,65740,Bohemia Interactive,Dragonzarefriendly,3835.0,True,2,139
33375,"Action, Indie, Strategy",Cortex Command,19.99,209670,Data Realms,luka_mrsnik,85.0,True,0,126
33393,"Action, Indie",BIT.TRIP CORE,9.99,205060,Gaijin Games,76561198038293072,1.0,True,0,102
33396,"Adventure, Indie",Rocketbirds: Hardboiled Chicken,4.99,215510,Ratloop Asia,76561198156395131,50.0,True,1,171
33440,Action,Doom 3: BFG Edition,19.99,208200,id Software,pudjapu,369.0,True,2,0
33458,"Casual, Simulation",Rocksmith™,29.99,205190,Ubisoft - San Francisco,FlukerKing_TH,586.0,True,2,216
33461,"Adventure, Indie",Edna & Harvey: Harvey's New Eyes,19.99,219910,Daedalic Entertainment,76561198057869849,103.0,True,2,171
33467,"Indie, Strategy",Unity of Command: Stalingrad Campaign,19.99,218090,2x2 Games,76561198036297711,503.0,True,2,270
33471,"Action, Indie",Primal Carnage,7.99,215470,Lukewarm Media,hungrycerealkiller,1023.0,False,0,102
33595,"Action, Indie",Hotline Miami,9.99,219150,Dennaton Games,76561198069170979,218.0,True,2,102
33982,"Action, Adventure, Indie, Simulation",Guns of Icarus Online,4.99,209080,Muse Games,76561198064432296,718.0,False,0,43
34537,"Action, Adventure, Indie",POSTAL 2,9.99,223470,Running With Scissors,76561198050465176,114.0,False,2,28
34881,"Adventure, Indie",Chaos on Deponia,19.99,220740,Daedalic Entertainment,76561198045693878,203.0,True,1,171
34882,"Action, Indie, Simulation",Puddle,7.99,222140,Neko Entertainment,76561198048412445,284.0,True,2,120
34887,Action,Call of Duty®: Black Ops II,59.99,202970,Treyarch,76561198069192591,671.0,True,2,0
35493,"Action, Adventure, Indie",Miasmata,14.99,223510,IonFx,76561198085167128,267.0,True,2,28
35499,"Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG, Simulation",Mabinogi,0,212200,NEXON Korea Corp.,76561198114917298,40.0,True,2,8
35539,"Action, Simulation, Strategy",Iron Sky: Invasion,19.99,224900,Reality Pump,76561198046176073,6.0,True,2,138
35541,RPG,Sacred 2 Gold,14.99,225640,Ascaron,76561198065080939,14.0,True,2,273
35549,"Action, Indie",Primal Fears,9.99,211280,DnS Development,76561198051372660,35.0,False,0,102
35550,"Action, Strategy, Casual",Fieldrunners 2,9.99,215710,Subatomic Studios LLC,76561198034557549,53.0,True,2,140
35552,"Action, Indie, Simulation",Strike Suit Zero,19.99,209540,Born Ready Games Ltd.,76561197996305896,58.0,True,2,120
35615,Adventure,The Cave,14.99,221810,Double Fine Productions,magicfps,161.0,True,2,144
35624,"Action, Simulation",Ace Combat Assault Horizon - Enhanced Edition,19.99,228400,NAMCO,memegod,11.0,True,2,137
35648,"Action, Adventure",DmC: Devil May Cry,29.99,220440,Ninja Theory,76561198078158959,523.0,True,0,1
35702,Simulation,Cities XL Platinum,9.99,231140,Focus Home Interactive,76561198044593618,2.0,True,1,281
35734,"Action, Indie",Super House of Dead Ninjas,6.99,224820,Megadev,Epicmoo,79.0,True,0,102
35748,"Adventure, Casual, Indie, RPG, Simulation",Monster Loves You!,9.99,226740,"Radial Games Corp,Dejobaan Games, LLC",76561198073607481,169.0,True,2,155
35756,"Action, Indie",Retro/Grade,9.99,222660,24 Caret Games,76561198048739595,6.0,True,2,102
35758,"Action, Racing",Trials Evolution: Gold Edition,19.99,220160,"Redlynx Ltd,Ubisoft  Shanghaï",Jazzi3,2523.0,True,2,134
35797,"Action, Indie",POSTAL,1.99,232770,Running With Scissors,xsandman326,9.0,True,0,102
35849,"Action, Adventure",Resident Evil 6 / Biohazard 6,29.99,221040,Capcom,GINJESUS,4119.0,True,2,1
35915,"Adventure, Indie, RPG",Evoland,9.99,233470,Shiro Games,76561198056808191,28.0,False,0,175
35967,"Action, Adventure",Another World – 20th Anniversary Edition,9.99,233550,"Eric Chahi,DotEmu",FlyroTam,19.0,True,2,1
35970,"Action, Adventure, Indie, RPG, Strategy",Sang-Froid - Tales of Werewolves,Free,227220,Artifice Studio,assismachado,67.0,True,2,40
35979,"Indie, Strategy",Cubemen 2,7.99,228440,3 Sprockets,76561198080526242,20.0,True,2,270
35986,"Adventure, Indie",Papo & Yo,14.99,227080,Minority Media Inc.,Nfkted_CS,81.0,True,2,171
35992,"Action, Indie, Simulation",Surgeon Simulator,9.99,233720,Bossa Studios,bilyitu,137.0,True,2,120
36832,Action,God Mode,9.99,227480,Old School Games,76561198062267241,377.0,True,2,0
36889,"Indie, Strategy",Eador. Masters of the Broken World,19.99,232050,Snowbird Games,76561198091697114,7391.0,True,2,270
36895,"Action, RPG",Mars: War Logs,14.99,232750,Spiders,Ehryus,185.0,False,0,130
36916,"Casual, Sports",Poker Night 2,4.99,234710,Telltale Games,76561198021244661,450.0,True,2,219
37324,"Indie, Strategy",StarDrive,29.99,220660,Zero Sum Games,76561198064439187,6.0,True,0,270
37342,"Action, Indie, Strategy",Sanctum 2,14.99,210770,Coffee Stain Studios,76561198089844789,121.0,True,2,126
38038,"Indie, Simulation, Strategy",Reus,9.99,222730,Abbey Games,76561198065656175,319.0,True,2,267
38146,"Action, Adventure",Resident Evil Revelations / Biohazard Revelations,29.99,222480,Capcom,76561198071445832,1160.0,False,0,1
38163,"Action, Adventure",Remember Me,29.99,228300,DONTNOD Entertainment,thedragon347,164.0,True,2,1
38191,"Casual, Simulation",Agricultural Simulator 2013 - Steam Edition,9.99,236790,Actalogic,Nazaleuto,1.0,False,2,216
38195,"Casual, Indie, RPG, Strategy",Prime World: Defenders,9.99,235360,Nival,sweep6060,142.0,True,1,207
38207,"Indie, RPG",Knights of Pen and Paper +1 Edition,9.99,231740,Behold Studios,76561198006534186,82.0,True,0,254
38240,Strategy,Company of Heroes 2,19.99,231430,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",BlueWombat5242,105.0,True,2,287
38810,Action,Mortal Kombat Komplete Edition,19.99,237110,"NetherRealm Studios,High Voltage Software",76561198069765771,151.0,True,1,0
39080,"Action, Indie",Bleed,4.99,239800,Ian Campbell,BoyoGamer,128.0,True,2,102
39110,"Action, Free to Play",Soldier Front 2,0,239660,Dragonfly,76561198057660678,1.0,True,2,74
39226,"Action, RPG",DARK,9.99,225360,Realmforge Studios,76561198072676503,123.0,False,2,130
39231,"Racing, Sports",TrackMania² Valley,19.99,243360,Nadeo,76561198085726988,142.0,True,2,280
39235,Action,Shadow Warrior Classic Redux,9.99,225160,General Arcade,76561198147471031,1188.0,True,2,0
39265,RPG,FINAL FANTASY VII,11.99,39140,Square Enix,xoFushiox,2896.0,True,2,273
39325,"Adventure, Casual, Indie",Toki Tori 2+,14.99,201420,Two Tribes,asianturtlefrenzy,65.0,True,2,153
39331,"Action, Indie",BIT.TRIP FATE,9.99,205080,Gaijin Games,JebusC,84.0,False,0,102
39333,Action,R.I.P.D.: The Game,9.99,237590,Old School Games,chazorhd,5.0,False,2,0
39335,"Adventure, Indie",Ittle Dew,9.99,241320,Ludosity,76561198070675995,46.0,True,1,171
39343,"Adventure, Indie, RPG, Strategy",Shadowrun Returns,14.99,234650,Harebrained Schemes,ArmouredForBattle,224.0,True,2,178
39369,"Action, Indie, Strategy",CastleStorm,9.99,241410,Zen Studios,76561198057734316,287.0,True,2,126
39374,"Indie, Strategy",Skulls of the Shogun,9.99,228960,17-BIT,76561198089950447,229.0,True,2,270
39378,"Action, Adventure",Castlevania: Lords of Shadow – Ultimate Edition,29.99,234080,MercurySteam - Climax Studios,Jagner,60.0,True,2,1
39388,Action,Rise of the Triad,14.99,217140,Interceptor Entertainment,M1ss_P1nk,199.0,True,1,0
39424,Indie,Cloudberry Kingdom™,9.99,210870,Pwnee Studios,76561198097699089,581.0,True,2,249
39425,"Action, RPG, Strategy",Divinity: Dragon Commander,39.99,243950,Larian Studios,Willarcher25,220.0,True,0,133
39445,"Action, Adventure, Casual, Indie",Beatbuddy: Tale of the Guardians,9.99,231040,Threaks,76561198084100863,35.0,True,2,10
39461,"Action, Adventure, Casual",DuckTales: Remastered,14.99,237630,WayForward,STEAM_NEKO,219.0,True,2,2
39468,Strategy,Worms Clan Wars,24.99,233840,Team17 Digital Ltd,timelb,224.0,True,2,287
39498,"Indie, Strategy",Space Hulk,24.99,242570,Full Control Studios,Infinitespeed,12.0,True,1,270
39518,"Action, Indie",Electronic Super Joy,7.99,244870,Michael Todd Games,tokyodrift8,159.0,True,0,102
39539,Action,LOST PLANET® 3,24.99,226720,Spark Unlimited,76561198068506034,223.0,True,2,0
39563,Strategy,PixelJunk™ Monsters Ultimate,9.99,243780,"Double Eleven,Q-Games Ltd.",scroopy22,288.0,True,0,287
39579,"Action, Indie",Assault Android Cactus,14.99,250110,Witch Beam,76561198087457644,89.0,True,2,102
39581,"Adventure, Indie",Shelter,9.99,244710,Might and Delight,Truebro115,295.0,True,2,171
39587,"Casual, Indie, Simulation, Strategy",Game Dev Tycoon,9.99,239820,Greenheart Games,76561198040602004,117.0,True,2,212
39935,"Action, Strategy",Guardians of Middle-earth,19.99,111900,Zombie Studios,76561198071748311,47.0,True,0,139
39963,"Action, Adventure, Indie",Outlast,19.99,238320,Red Barrels,76561198088860621,417.0,True,2,28
40095,"Adventure, Indie",MirrorMoon EP,14.99,231310,Santa Ragione,76561198155354590,4.0,True,1,171
40101,"Adventure, Casual",Castle of Illusion,14.99,227600,"SEGA Studios Australia,Feral Interactive (Mac)",76561198070720783,22.0,True,2,145
40102,"Casual, Indie, Strategy",Ironclad Tactics,14.99,226960,Zachtronics,76561198049813970,236.0,True,2,213
40104,"Action, Adventure, Casual, Indie",Foul Play,14.99,244810,"Mediatonic,The Irregular Corporation",76561198042290858,36.0,True,1,10
40110,"Action, Indie",Omegalodon,9.99,248350,North of Earth,76561198103821415,49.0,True,2,102
40116,"Action, Adventure, Indie",Angry Video Game Nerd Adventures,4.99,237740,FreakZone Games,76561198043457664,189.0,True,2,28
40128,"Action, Adventure",Marlow Briggs and the Mask of Death,4.99,249680,Zootfly,76561198063805272,205.0,True,2,1
40132,"Action, Racing, Simulation, Sports",Urban Trial Freestyle,6.99,243450,Tate Multimedia,POISON_OAK,253.0,False,2,135
40147,Action,PAC-MAN™ Championship Edition DX+,9.99,236450,"Mine Loader Software Co., Ltd.",Icamebackbitches,154.0,True,2,0
40192,"Action, Adventure, Casual, Strategy",Scribblenauts Unmasked: A DC Comics Adventure,19.99,249870,5th Cell Media,udianmick,115.0,True,2,18
40248,Action,Alien Rage - Unlimited,19.99,217920,CI Games,guidetti1,73.0,False,2,0
40260,"Casual, Simulation",Farming Simulator 2013 Titanium Edition,19.99,220260,Giants Software,Kaput,77.0,True,1,216
40326,"Free to Play, Indie, Simulation, Sports, Early Access",SNOW,0,244930,Poppermost Productions,iknowyoucanbe,47.0,True,2,233
40482,"Adventure, Indie",The Stanley Parable,14.99,221910,Galactic Cafe,76561198049968536,157.0,True,1,171
40842,Adventure,The Wolf Among Us,24.99,250320,Telltale Games,76561198141443390,500.0,True,2,144
40954,"Adventure, Indie",Eleusis,14.99,251310,Nocturnal works,76561198070705626,21.0,True,1,171
40955,"Casual, Indie, Simulation",Bridge Constructor,9.99,250460,ClockStone,76561198067661030,180.0,True,2,209
40967,"Action, Indie",140,4.99,242820,Carlsen Games,halosfury,59.0,True,0,102
40973,Adventure,"I Have No Mouth, and I Must Scream",5.99,245390,Cyberdreams,76561198003761750,51.0,True,1,144
40975,"Action, Adventure, Indie",Super Amazing Wagon Adventure,2.99,250500,sparsevector,76561198065569809,438.0,True,2,28
41005,"Action, RPG",Deus Ex: Human Revolution - Director's Cut,19.99,238010,"Eidos Montreal,Feral Interactive (Mac)",76561198050347115,2176.0,True,2,130
41245,"Action, Adventure, Indie",Contagion,9.99,238430,"Monochrome, Inc",2d4nk4m3,77.0,True,2,28
41719,"Action, Adventure, Indie",Slender: The Arrival,9.99,252330,Blue Isle Studios,0814551,317.0,True,0,28
41755,"Action, Adventure, Indie",Master Reboot,14.99,251850,Wales Interactive,76561198089753053,202.0,False,1,28
41756,"Action, Adventure",Alone in the Dark,9.99,259170,"Eden Games,Hydravision Entertainment",76561198091152344,167.0,False,1,1
41757,Action,The Typing of The Dead: Overkill,19.99,246580,Modern Dream,76561198138586856,176.0,True,0,0
41783,"Action, Adventure",Deadly Premonition: The Director's Cut,24.99,247660,Rising Star Games,76561198064547831,62.0,True,2,1
41797,"Action, RPG, Simulation",State of Decay,13.98,241540,Undead Labs,76561198018950738,645.0,True,1,131
42169,"Action, Indie",King Arthur's Gold,9.99,219830,Transhuman Design,Externalz,38740.0,True,2,102
42268,"Casual, Indie",YOU DON'T KNOW JACK HEADRUSH,2.99,260060,"Jackbox Games, Inc.",76561198050960184,2.0,False,0,204
42269,"Adventure, Casual, Indie, RPG, Strategy",Desktop Dungeons,14.99,226620,QCF Design,76561198019273712,98.0,True,1,157
42279,"Action, Indie, RPG",Risk of Rain,9.99,248820,"Hopoo Games, LLC",DieMadchenschanderin,272.0,True,1,107
42794,"Indie, RPG, Simulation, Strategy",Long Live The Queen,9.99,251990,Hanako Games,whodafuqisthisguilao,135.0,True,2,257
42832,"Indie, RPG, Simulation, Early Access",Project Zomboid,14.99,108600,The Indie Stone,76561198055879530,65.0,True,2,256
42952,"Action, Adventure, Casual, Indie",Bloody Trapland,9.99,257750,2Play,76561198097442979,10.0,True,2,10
43040,"Action, Indie, RPG, Early Access",Kingdoms Rise,14.99,248630,Flyleap Studios Pty. Ltd.,76561198073589943,45.0,True,2,108
43044,"Action, Adventure",Assassin’s Creed® IV Black Flag™,19.99,242050,Ubisoft Montreal,Magjiikal,1377.0,True,2,1
43320,"Action, Indie",Gimbal,14.99,252070,8888888 LABS,KSFVivi,201.0,True,2,102
43324,"Adventure, Indie",Montague's Mount,4.99,258950,PolyPusher Studios,76561198069458790,75.0,True,0,171
43327,"Animation &amp; Modeling, Design &amp; Illustration, Education, Software Training, Utilities",Axis Game Factory's AGFPRO v3,19.99,253370,Axis Game Factory LLC,partycatsjr,73.0,True,2,188
43332,"Action, Indie",Eryi's Action,4.99,261700,Xtal Sword,76561198065509847,57.0,True,2,102
43335,"Adventure, Indie",Finding Teddy,6.99,259600,Storybird,76561198095456990,362.0,True,2,171
43345,"Indie, Simulation, Strategy, Early Access",Maia,24.99,252250,Simon Roth,76561198066203399,94.0,True,1,268
43348,"Indie, Strategy",Dominions 4: Thrones of Ascension,34.99,259060,Illwinter Game Design,ValIsReallySexy,11.0,True,2,270
43350,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",Neverwinter,0,109600,Cryptic Studios,76561198020321192,10.0,True,2,24
43980,"Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",King’s Bounty: Legions,0,235400,Nival,macaso,35.0,True,0,166
43988,"Action, Adventure, RPG",FATE,7.99,246840,WildTangent,76561198056572046,470.0,True,2,47
43989,"Action, Indie, Strategy",Not The Robots,9.99,257120,2DArray,NightlyDawn,233.0,True,2,126
43998,"Adventure, Indie, RPG",Tales of Maj'Eyal,6.99,259680,Netcore Games,76561198098802468,3015.0,False,0,175
44022,Simulation,Airport Simulator 2014,9.99,267600,United Independent Entertainment GmbH,76561198069143001,3.0,True,1,281
44030,Simulation,Woodcutter Simulator 2013,9.99,267610,United Independent Entertainment GmbH,76561198067505006,20.0,False,0,281
44036,"Action, Adventure, Indie, RPG",CONSORTIUM,9.99,264240,Interdimensional Games Inc,76561198087555027,218.0,True,2,35
44045,"Action, Indie, Sports",Nidhogg,9.99,94400,Messhof,SNOOPYZIG,137.0,True,2,125
44190,"Action, Adventure",Assassin’s Creed® Liberation HD,19.99,260210,Ubisoft Sofia,76561198077586769,133.0,True,1,1
44196,"Action, Indie, Strategy",Insurgency,9.99,222880,New World Interactive,POOTISSPENSOR,3031.0,True,1,126
45438,"Adventure, Indie, RPG",Paper Sorcerer,4.99,263560,Ultra Runaway Games,76561198062185026,180.0,True,2,175
45440,"Action, Adventure, Indie, Massively Multiplayer, RPG",Hero Siege,5.99,269210,"Elias Viglione,Jussi Kukkonen",CF6A32,14.0,True,2,30
45616,"Action, Indie, RPG",Our Darker Purpose,14.99,262790,Avidly Wild Games,76561198031390758,777.0,False,2,107
45620,"Indie, Massively Multiplayer, Strategy",The Castle Doctrine,15.99,249570,Jason Rohrer,whiplash_J,2127.0,True,2,253
45622,"Action, Adventure, Indie",Octodad: Dadliest Catch,14.99,224480,Young Horses,76561198028483487,180.0,True,2,28
45739,"Adventure, RPG, Strategy",Agarest: Generations of War,14.99,237890,Idea Factory,76561198058562728,949.0,True,2,184
45749,"Education, Software Training",GTGD S1: More Than a Gamer,14.99,269570,GTGD,76561198027548818,105.0,True,2,222
45750,Action,BlazBlue: Calamity Trigger,9.99,263300,Arc System Works,76561198040951559,311.0,True,2,0
45756,Action,METAL SLUG 3,7.99,250180,"SNK CORPORATION,DotEmu",Govostype0406,93.0,True,1,0
45860,"Indie, Simulation, Strategy",Banished,19.99,242920,Shining Rock Software LLC,76561198041877981,20.0,True,2,267
46200,"Casual, Indie, Strategy",Hexcells,2.99,265890,Matthew Brown,76561197993437577,229.0,True,2,213
46205,"Casual, Indie, Strategy",Hexcells Plus,2.99,271900,Matthew Brown,CHIZZ013,665.0,True,2,213
46208,"Indie, RPG",The Yawhg,9.99,269030,"Damian Sommer,Emily Carroll",THMAHES,23.0,True,2,254
46216,"Adventure, RPG",Epic Battle Fantasy 4,11.99,265610,Matt Roszak,sawtooth44,966.0,True,2,183
46231,"Action, Adventure",Ultionus: A Tale of Petty Revenge,6.99,279160,Last Dimension,76561198042333608,169.0,True,2,1
46232,"Action, Adventure",Assassin's Creed Freedom Cry,14.99,277590,Ubisoft Montreal,76561198044206239,918.0,False,0,1
46247,"Action, Adventure",Castlevania: Lords of Shadow 2,39.99,239250,MercurySteam,76561198069104768,782.0,True,0,1
46255,"Indie, RPG, Strategy",Talisman: Digital Edition,7.99,247000,Nomad Games,76561198071264983,33.0,True,2,259
